species,year,pounds,commonname,sciname,comname,orderyear,ton
113,1978,14935,Northern pike,Esox lucius,Northernpike,1976.76589230113,7
113,1979,7371,Northern pike,Esox lucius,Northernpike,1976.76589230113,4
113,1980,11767,Northern pike,Esox lucius,Northernpike,1976.76589230113,6
113,1981,7659,Northern pike,Esox lucius,Northernpike,1976.76589230113,4
113,1982,6874,Northern pike,Esox lucius,Northernpike,1976.76589230113,3
113,1983,5988,Northern pike,Esox lucius,Northernpike,1976.76589230113,3
113,1984,5330,Northern pike,Esox lucius,Northernpike,1976.76589230113,3
113,1985,11115,Northern pike,Esox lucius,Northernpike,1976.76589230113,6
113,1986,5985,Northern pike,Esox lucius,Northernpike,1976.76589230113,3
113,1987,6841,Northern pike,Esox lucius,Northernpike,1976.76589230113,3
113,1988,5669,Northern pike,Esox lucius,Northernpike,1976.76589230113,3
113,1989,1118,Northern pike,Esox lucius,Northernpike,1976.76589230113,1
113,1990,9,Northern pike,Esox lucius,Northernpike,1976.76589230113,0
113,1991,0,Northern pike,Esox lucius,Northernpike,1976.76589230113,0
113,1992,0,Northern pike,Esox lucius,Northernpike,1976.76589230113,0
113,1993,0,Northern pike,Esox lucius,Northernpike,1976.76589230113,0
113,1994,0,Northern pike,Esox lucius,Northernpike,1976.76589230113,0
113,1995,0,Northern pike,Esox lucius,Northernpike,1976.76589230113,0
113,1996,0,Northern pike,Esox lucius,Northernpike,1976.76589230113,0
113,1997,0,Northern pike,Esox lucius,Northernpike,1976.76589230113,0
113,1998,0,Northern pike,Esox lucius,Northernpike,1976.76589230113,0
113,1999,0,Northern pike,Esox lucius,Northernpike,1976.76589230113,0
113,2000,0,Northern pike,Esox lucius,Northernpike,1976.76589230113,0
113,2001,0,Northern pike,Esox lucius,Northernpike,1976.76589230113,0
113,2002,0,Northern pike,Esox lucius,Northernpike,1976.76589230113,0
113,2003,0,Northern pike,Esox lucius,Northernpike,1976.76589230113,0
113,2004,0,Northern pike,Esox lucius,Northernpike,1976.76589230113,0
113,2005,0,Northern pike,Esox lucius,Northernpike,1976.76589230113,0
113,2006,0,Northern pike,Esox lucius,Northernpike,1976.76589230113,0
113,2007,0,Northern pike,Esox lucius,Northernpike,1976.76589230113,0
113,2008,0,Northern pike,Esox lucius,Northernpike,1976.76589230113,0
113,2009,0,Northern pike,Esox lucius,Northernpike,1976.76589230113,0
113,2010,0,Northern pike,Esox lucius,Northernpike,1976.76589230113,0
118,1971,23228,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,12
118,1972,11628,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,6
118,1973,33246,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,17
118,1974,33257,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,17
118,1975,73344,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,37
118,1976,119875,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,60
118,1977,118241,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,59
118,1978,111911,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,56
118,1979,29321,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,15
118,1980,26358,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,13
118,1981,20086,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,10
118,1982,27548,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,14
118,1983,30021,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,15
118,1984,2823,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,1
118,1985,14628,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,7
118,1986,3974,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,2
118,1987,11222,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,6
118,1988,16513,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,8
118,1989,5842,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,3
118,1990,7874,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,4
118,1991,5465,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,3
118,1992,1363,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,1
118,1993,1525,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,1
118,1994,685,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,0
118,1995,476,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,0
118,1996,238,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,0
118,1997,84,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,0
118,1998,114,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,0
118,1999,97,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,0
118,2000,161,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,0
118,2001,280,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,0
118,2002,37,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,0
118,2003,112,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,0
118,2004,253,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,0
118,2005,319,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,0
118,2006,192,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,0
118,2007,736,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,0
118,2008,0,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,0
118,2009,0,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,0
118,2010,3,Brown bullhead,Ictalurus nebulosus,Brownbullhead,1978.09123015223,0
106,1971,30418546,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,15209
106,1972,31033388,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,15517
106,1973,36702946,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,18351
106,1974,45094490,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,22547
106,1975,35215778,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,17608
106,1976,39212137,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,19606
106,1977,48405627,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,24203
106,1978,43879241,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,21940
106,1979,27503329,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,13752
106,1980,13511874,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,6756
106,1981,19314098,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,9657
106,1982,22158305,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,11079
106,1983,25181806,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,12591
106,1984,24345092,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,12173
106,1985,19216701,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,9608
106,1986,14475539,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,7238
106,1987,10707310,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,5354
106,1988,10034506,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,5017
106,1989,14160943,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,7080
106,1990,10766828,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,5383
106,1991,1138648,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,569
106,1992,101189,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,51
106,1993,7333,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,4
106,1994,8681,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,4
106,1995,8,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,0
106,1996,150,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,0
106,1997,3657,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,2
106,1998,49983,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,25
106,1999,15002,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,8
106,2000,47401,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,24
106,2001,105731,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,53
106,2002,197372,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,99
106,2003,96053,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,48
106,2004,62522,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,31
106,2005,42922,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,21
106,2006,28147,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,14
106,2007,19755,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,10
106,2008,30825,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,15
106,2009,5365,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,3
106,2010,16000,Alewife,Alosa pseudoharengus,Alewife,1978.4658815088,8
600,1971,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1972,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1973,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1974,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1975,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1976,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1977,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1978,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1979,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1980,2870,Sunfish and bass,,Sunfishandbass,1980,1
600,1981,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1982,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1983,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1984,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1985,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1986,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1987,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1988,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1989,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1990,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1991,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1992,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1993,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1994,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1995,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1996,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1997,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1998,0,Sunfish and bass,,Sunfishandbass,1980,0
600,1999,0,Sunfish and bass,,Sunfishandbass,1980,0
600,2000,0,Sunfish and bass,,Sunfishandbass,1980,0
600,2001,0,Sunfish and bass,,Sunfishandbass,1980,0
600,2002,0,Sunfish and bass,,Sunfishandbass,1980,0
600,2003,0,Sunfish and bass,,Sunfishandbass,1980,0
600,2004,0,Sunfish and bass,,Sunfishandbass,1980,0
600,2005,0,Sunfish and bass,,Sunfishandbass,1980,0
600,2006,0,Sunfish and bass,,Sunfishandbass,1980,0
600,2007,0,Sunfish and bass,,Sunfishandbass,1980,0
600,2008,0,Sunfish and bass,,Sunfishandbass,1980,0
600,2009,0,Sunfish and bass,,Sunfishandbass,1980,0
600,2010,0,Sunfish and bass,,Sunfishandbass,1980,0
202,1971,9239,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,5
202,1972,4726,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,2
202,1973,3145,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,2
202,1974,5707,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,3
202,1975,3231,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,2
202,1976,1608,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,1
202,1977,856,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,1978,333,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,1979,250,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,1980,205,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,1981,709,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,1982,67,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,1983,356,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,1984,2,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,1985,806,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,1986,62,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,1987,185,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,1988,8612,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,4
202,1989,319,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,1990,59,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,1991,4378,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,2
202,1992,67,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,1993,1213,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,1
202,1994,121,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,1995,0,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,1996,0,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,1997,0,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,1998,48,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,1999,925,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,2000,219,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,2001,342,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,2002,394,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,2003,1789,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,1
202,2004,32,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,2005,0,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,2006,0,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,2007,435,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,2008,229,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,2009,815,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
202,2010,42,Cisco (lake herring),Coregonus (Leucichthys) artedi,Cisco(lakeherring),1981.29540426193,0
127,1971,149155,Burbot,Lota lota,Burbot,1982.53443713084,75
127,1972,94199,Burbot,Lota lota,Burbot,1982.53443713084,47
127,1973,157188,Burbot,Lota lota,Burbot,1982.53443713084,79
127,1974,239990,Burbot,Lota lota,Burbot,1982.53443713084,120
127,1975,273852,Burbot,Lota lota,Burbot,1982.53443713084,137
127,1976,160604,Burbot,Lota lota,Burbot,1982.53443713084,80
127,1977,237910,Burbot,Lota lota,Burbot,1982.53443713084,119
127,1978,120878,Burbot,Lota lota,Burbot,1982.53443713084,60
127,1979,97721,Burbot,Lota lota,Burbot,1982.53443713084,49
127,1980,91016,Burbot,Lota lota,Burbot,1982.53443713084,46
127,1981,78676,Burbot,Lota lota,Burbot,1982.53443713084,39
127,1982,117777,Burbot,Lota lota,Burbot,1982.53443713084,59
127,1983,71996,Burbot,Lota lota,Burbot,1982.53443713084,36
127,1984,108254,Burbot,Lota lota,Burbot,1982.53443713084,54
127,1985,45807,Burbot,Lota lota,Burbot,1982.53443713084,23
127,1986,94013,Burbot,Lota lota,Burbot,1982.53443713084,47
127,1987,65424,Burbot,Lota lota,Burbot,1982.53443713084,33
127,1988,139170,Burbot,Lota lota,Burbot,1982.53443713084,70
127,1989,95314,Burbot,Lota lota,Burbot,1982.53443713084,48
127,1990,66056,Burbot,Lota lota,Burbot,1982.53443713084,33
127,1991,74744,Burbot,Lota lota,Burbot,1982.53443713084,37
127,1992,114755,Burbot,Lota lota,Burbot,1982.53443713084,57
127,1993,78707,Burbot,Lota lota,Burbot,1982.53443713084,39
127,1994,51078,Burbot,Lota lota,Burbot,1982.53443713084,26
127,1995,45352,Burbot,Lota lota,Burbot,1982.53443713084,23
127,1996,27218,Burbot,Lota lota,Burbot,1982.53443713084,14
127,1997,45181,Burbot,Lota lota,Burbot,1982.53443713084,23
127,1998,47549,Burbot,Lota lota,Burbot,1982.53443713084,24
127,1999,32401,Burbot,Lota lota,Burbot,1982.53443713084,16
127,2000,12985,Burbot,Lota lota,Burbot,1982.53443713084,6
127,2001,16885,Burbot,Lota lota,Burbot,1982.53443713084,8
127,2002,11971,Burbot,Lota lota,Burbot,1982.53443713084,6
127,2003,19839,Burbot,Lota lota,Burbot,1982.53443713084,10
127,2004,10873,Burbot,Lota lota,Burbot,1982.53443713084,5
127,2005,13648,Burbot,Lota lota,Burbot,1982.53443713084,7
127,2006,13377,Burbot,Lota lota,Burbot,1982.53443713084,7
127,2007,10786,Burbot,Lota lota,Burbot,1982.53443713084,5
127,2008,11072,Burbot,Lota lota,Burbot,1982.53443713084,6
127,2009,12211,Burbot,Lota lota,Burbot,1982.53443713084,6
127,2010,11676,Burbot,Lota lota,Burbot,1982.53443713084,6
310,1971,5599,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,3
310,1972,1925,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,1
310,1973,696,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,0
310,1974,339,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,0
310,1975,1306,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,1
310,1976,246,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,0
310,1977,1271,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,1
310,1978,2111,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,1
310,1979,552,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,0
310,1980,1052,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,1
310,1981,1612,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,1
310,1982,2162,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,1
310,1983,4554,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,2
310,1984,2642,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,1
310,1985,6958,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,3
310,1986,7084,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,4
310,1987,9570,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,5
310,1988,1844,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,1
310,1989,2534,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,1
310,1990,1174,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,1
310,1991,288,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,0
310,1992,637,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,0
310,1993,289,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,0
310,1994,0,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,0
310,1995,0,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,0
310,1996,0,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,0
310,1997,0,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,0
310,1998,0,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,0
310,1999,0,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,0
310,2000,0,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,0
310,2001,0,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,0
310,2002,0,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,0
310,2003,0,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,0
310,2004,5,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,0
310,2005,0,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,0
310,2006,7,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,0
310,2007,0,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,0
310,2008,0,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,0
310,2009,0,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,0
310,2010,0,Coho salmon,Oncorhynchus kisutch,Cohosalmon,1982.65371875941,0
403,1971,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1972,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1973,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1974,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1975,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1976,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1977,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1978,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1979,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1980,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1981,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1982,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1983,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1984,119,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1985,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1986,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1987,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1988,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1989,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1990,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1991,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1992,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1993,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1994,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1995,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1996,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1997,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1998,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,1999,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,2000,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,2001,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,2002,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,2003,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,2004,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,2005,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,2006,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,2007,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,2008,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,2009,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
403,2010,0,Quillback,Carpiodes cyprinus,Quillback,1984,0
607,1971,0,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1972,0,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1973,0,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1974,0,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1975,0,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1976,0,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1977,0,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1978,0,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1979,0,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1980,5,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1981,0,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1982,33,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1983,14,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1984,52,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1985,37,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1986,59,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1987,0,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1988,0,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1989,0,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1990,0,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1991,0,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1992,0,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1993,0,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1994,0,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1995,0,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1996,0,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1997,0,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1998,0,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,1999,0,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
607,2000,0,Smallmouth bass,Micropterus dolomieui,Smallmouthbass,1984.275,0
